Circuit Id,Generic Linear 5 Qubit Machine,Burlington,Essex,Simulator,London,Ourense,Rome,Vigo,Yorktown,Armonk
2.0,5.1000000000000054E-05,5.1000000000000054E-05,5.1000000000000054E-05,0,5.1000000000000054E-05,5.1000000000000054E-05,5.1000000000000054E-05,5.1000000000000054E-05,0,
2.1,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,
2.2,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,
2.3,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,
2.4,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,-0.08500000000000006,
2.5,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,
2.6,0,0,0,0,0,0,0,0,0,
2.7,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,
2.8,0,0,0,0,0,0,0,0,0,
2.9,-0.16974499999999992,-0.16989799999999977,-0.16989799999999977,-0.17005099999999992,-0.16989799999999977,-0.16989799999999977,-0.16974499999999992,-0.16989799999999977,-0.16989799999999977,
2.10,-0.1699405000000001,-0.1699405000000001,-0.1699405000000001,-0.17004249999999985,-0.1699405000000001,-0.1699405000000001,-0.1699405000000001,-0.1699405000000001,-0.17004249999999985,
2.11,-0.25482149999999987,-0.25477050000000023,-0.25477050000000023,-0.2550255000000004,-0.25477050000000023,-0.25477050000000023,-0.25482149999999987,-0.25477050000000023,-0.25492350000000025,
2.12,5.949999999999986E-05,5.949999999999986E-05,5.949999999999986E-05,-4.249999999999993E-05,5.949999999999986E-05,5.949999999999986E-05,5.949999999999986E-05,5.949999999999986E-05,-4.249999999999993E-05,
2.13,0.00017849999999999979,0.00017849999999999979,0.00017849999999999979,-0.0001274999999999999,0.00017849999999999979,0.00017849999999999979,0.00017849999999999979,0.00017849999999999979,2.5500000000000027E-05,
2.14,0.000136,0.00018699999999999996,0.00018699999999999996,-0.000272,0.00018699999999999996,0.00018699999999999996,0.000136,0.00018699999999999996,-1.7E-05,
2.15,0.00018699999999999996,0.00018699999999999996,0.00018699999999999996,-0.00016999999999999971,0.00018699999999999996,0.00018699999999999996,0.00018699999999999996,0.00018699999999999996,-0.00016999999999999971,
2.16,-0.3398725,-0.33982149999999994,-0.33982149999999994,-0.3400764999999995,-0.33982149999999994,-0.33982149999999994,-0.3398725,-0.33982149999999994,-0.3400764999999995,
2.17,-0.16914999999999997,-0.16914999999999997,-0.16914999999999997,-0.170323,-0.16914999999999997,-0.16914999999999997,-0.16914999999999997,-0.16914999999999997,-0.170323,
2.18,,,,-0.3402549999999998,,,,,,
2.19,-0.08495750000000002,-0.08495750000000002,-0.08495750000000002,-0.08505949999999986,-0.08495750000000002,-0.08495750000000002,-0.08495750000000002,-0.08495750000000002,-0.08505949999999986,
2.20,,,,-0.6808245000000005,,,,,,
2.21,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,-8.5E-06,
2.22,0,0,0,0,0,0,0,0,0,
2.23,0,0,0,0,0,0,0,0,0,
