Circuit Id,Generic Linear 5 Qubit Machine,Burlington,Essex,Simulator,London,Ourense,Rome,Vigo,Yorktown,Armonk
3.0,2.98441,0.208369,0.17844210000000002,0.3770088000000001,0.19059860000000003,0.1781129,0.2216784000000001,0.17759369999999997,0.17698869999999992,
3.1,0.1721793,0.22470440000000003,0.18049930000000003,0.18825960000000003,0.17805130000000002,0.23355889999999985,0.1750005000000001,0.177234,0.17547530000000003,
3.2,0.2166974,0.1813985,0.18188509999999994,0.18079090000000003,0.2201709,0.18184119999999998,0.1842281,0.18580629999999998,0.22618039999999995,
3.3,0.16457600000000003,0.19107769999999996,0.1811534,0.17718280000000003,0.1812482,0.17530350000000003,0.20670680000000002,0.18832910000000003,0.18273999999999987,
3.4,0.3254704,0.1878268,0.17985070000000009,0.1831768,0.17694929999999998,0.21837220000000002,0.17769749999999998,0.17892229999999998,0.17912360000000008,
3.5,0.16462730000000003,0.183646,0.1794340000000001,0.1830803,0.17803559999999993,0.19380540000000004,0.19227579999999994,0.20000150000000014,0.18915910000000002,
3.6,0.9719102999999996,0.22400110000000006,0.18085850000000006,0.18151579999999998,0.18182529999999994,0.17895369999999997,0.17935480000000004,0.18138399999999996,0.1797067,
3.7,0.16546340000000004,0.18565489999999998,0.18040920000000002,0.22038380000000002,0.1798104,0.17728260000000004,0.1806758,0.18067049999999993,0.17691070000000014,
3.8,0.17439729999999992,0.19106909999999996,0.187031,0.1958175,0.1922434,0.1922094000000001,0.1930717,0.19471830000000004,0.19173099999999996,
3.9,0.2371950999999999,0.23667740000000004,0.1973516,0.19453959999999995,0.19322599999999998,0.1962450000000001,0.20426260000000002,0.1932444,0.20204339999999998,
3.10,0.20639290000000005,0.2083935,0.1977302,0.19748920000000003,0.20237850000000007,0.20296720000000007,0.20311719999999986,0.19759330000000003,0.19217520000000007,
3.11,0.1916840999999999,0.24601090000000003,0.22706560000000006,0.1891841,0.22977730000000002,0.23365250000000004,0.2030266,0.23898140000000007,0.26227970000000006,
