Circuit Id,Generic Linear 5 Qubit Machine,Armonk,Burlington,Essex,Simulator,London,Ourense,Rome,Vigo,Yorktown
1.0,0.0000006,N/A,0.0000006,0.0000006,0.,0.0000006,0.0000006,0.0000006,0.0000006,0.
1.1,-0.001,N/A,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001
1.2,-0.001,N/A,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001
1.3,-0.001,N/A,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001
1.4,-0.001,N/A,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001
1.5,-0.0000001,N/A,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001
1.6,0.,N/A,0.,0.,0.,0.,0.,0.,0.,0.
1.7,-0.0000001,N/A,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001
1.8,0.,N/A,0.,0.,0.,0.,0.,0.,0.,0.
1.9,-0.0019994,N/A,-0.0019988,-0.0019988,-0.0020006,-0.0019988,-0.0019988,-0.0019994,-0.0019988,-0.0019994
1.10,-0.0019997,N/A,-0.0019997,-0.0019997,-0.0020003,-0.0019997,-0.0019997,-0.0019997,-0.0019997,-0.0020003
1.11,-0.0029985,N/A,-0.0029973,-0.0029973,-0.0030003,-0.0029973,-0.0029973,-0.0029985,-0.0029973,-0.0029991
1.12,0.0000007,N/A,0.0000007,0.0000007,-0.0000005,0.0000007,0.0000007,0.0000007,0.0000007,-0.0000005
1.13,0.0000009,N/A,0.0000021,0.0000021,-0.0000015,0.0000021,0.0000021,0.0000009,0.0000021,-0.0000003
1.14,0.0000016,N/A,0.0000022,0.0000022,-0.0000032,0.0000022,0.0000022,0.0000016,0.0000022,-0.0000002
1.16,-0.0039985,N/A,-0.0039949,-0.0039949,-0.0040009,-0.0039949,-0.0039949,-0.0039985,-0.0039949,-0.0040009
1.19,-0.0009995,N/A,-0.0009995,-0.0009995,-0.0010007,-0.0009995,-0.0009995,-0.0009995,-0.0009995,-0.0010007
1.21,-0.0000001,N/A,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001
1.22,0.,N/A,0.,0.,0.,0.,0.,0.,0.,0.
1.23,-0.0000001,N/A,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001,-0.0000001
1.24
