Circuit Id,Generic Linear 5 Qubit Machine,Armonk,Burlington,Essex,Simulator,London,Ourense,Rome,Vigo,Yorktown
1.24,-00:00:00.0000004,N/A,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004,-00:00:00.0000004
1.25,-00:00:00.0010002,N/A,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002,-00:00:00.0010002
1.26,-00:00:00.0029967,N/A,-00:00:00.0029979,-00:00:00.0029979,-00:00:00.0030015,-00:00:00.0029979,-00:00:00.0029979,-00:00:00.0029967,-00:00:00.0029979,-00:00:00.0029991
1.27,00:00:00.0000048,N/A,00:00:00.0000036,00:00:00.0000036,00:00:00,00:00:00.0000036,00:00:00.0000036,00:00:00.0000048,00:00:00.0000036,00:00:00.0000024
1.28,00:00:00.0000010,N/A,00:00:00.0000010,00:00:00.0000010,-00:00:00.0000002,00:00:00.0000010,00:00:00.0000010,00:00:00.0000010,00:00:00.0000010,-00:00:00.0000002
1.29,00:00:00.0000001,N/A,00:00:00.0000013,00:00:00.0000013,-00:00:00.0000041,00:00:00.0000013,00:00:00.0000013,00:00:00.0000001,00:00:00.0000013,-00:00:00.0000005
1.30,-00:00:00.0000049,N/A,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000067,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000049,-00:00:00.0000001,-00:00:00.0000067
1.31,00:00:00.0000008,N/A,00:00:00.0000020,00:00:00.0000020,-00:00:00.0000016,00:00:00.0000020,00:00:00.0000020,00:00:00.0000008,00:00:00.0000020,00:00:00.0000002
1.32,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
1.33,-00:00:00.0000001,N/A,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001,-00:00:00.0000001
1.34,00:00:00,N/A,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
1.35,-00:00:00.0010000,N/A,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000,-00:00:00.0010000
1.36,-00:00:00.0019988,N/A,-00:00:00.0019988,-00:00:00.0019988,-00:00:00.0020006,-00:00:00.0019988,-00:00:00.0019988,-00:00:00.0019988,-00:00:00.0019988,-00:00:00.0020006
1.37,-00:00:00.0019990,N/A,-00:00:00.0019990,-00:00:00.0019990,-00:00:00.0020002,-00:00:00.0019990,-00:00:00.0019990,-00:00:00.0019990,-00:00:00.0019990,-00:00:00.0020002
